Joe Burrow,CIN,560.0,346.1,"3,859.5",21.9,13.8,39.8,205.4,1.4,5.0,233.5
,high,588.0,361.0,"3,989.0",24.0,13.5,53.6,257.8,1.8,3.9,248.9
,low,532.0,331.2,"3,729.9",19.8,14.0,26.0,153.0,1.0,6.0,230.1
Gardner Minshew II,JAC,539.3,336.3,"3,741.7",19.5,10.3,68.0,338.2,1.0,6.7,233.2
,high,558.0,346.0,"3,773.0",21.0,9.5,80.0,387.0,1.0,5.4,257.6
,low,520.6,326.5,"3,710.4",17.9,11.0,55.9,289.4,0.9,8.0,224.8
Derek Carr,LV,499.9,344.3,"3,802.1",23.4,10.3,26.0,71.7,1.6,4.4,232.8
,high,517.7,344.6,"3,808.2",23.7,9.6,28.0,80.5,2.0,3.8,240.1
,low,482.0,344.0,"3,796.0",23.0,11.0,24.0,63.0,1.2,5.0,235.6
Kirk Cousins,MIN,476.1,324.2,"3,677.7",23.1,10.2,38.1,97.6,1.4,5.1,226.9
,high,496.3,335.4,"3,743.5",25.0,9.4,43.0,103.0,1.8,4.3,238.8
,low,456.0,313.0,"3,612.0",21.2,11.0,33.1,92.2,1.0,6.0,227.0
Drew Lock,DEN,525.5,335.4,"3,753.0",22.3,13.3,43.6,186.3,0.6,4.2,226.1
,high,538.0,344.0,"3,829.0",23.0,11.7,51.2,220.7,1.1,4.0,230.4
,low,513.0,326.8,"3,677.0",21.6,15.0,36.0,152.0,0.0,4.4,229.9
Jimmy Garoppolo,SF,462.3,311.3,"3,713.4",25.3,15.9,47.9,73.6,1.3,4.0,225.4
,high,468.6,315.7,"3,729.0",26.0,12.8,51.0,74.2,1.7,4.0,230.3
,low,456.0,307.0,"3,697.8",24.7,19.0,44.8,73.0,1.0,4.0,228.5
Philip Rivers,IND,516.3,323.7,"3,649.1",25.3,13.2,18.2,36.3,0.1,3.1,218.7
,high,528.0,327.5,"3,770.2",25.5,12.0,21.0,43.0,0.2,3.0,221.9
,low,504.5,320.0,"3,528.0",25.0,14.4,15.4,29.7,0.0,3.3,221.4
Teddy Bridgewater,CAR,551.1,352.2,"3,851.5",19.8,12.3,28.1,44.1,0.6,1.5,213.4
,high,599.0,381.0,"4,092.0",22.0,9.7,44.2,75.3,1.2,0.0,223.0
,low,503.2,323.5,"3,611.1",17.5,15.0,12.0,13.0,0.0,3.1,203.8
Sam Darnold,NYJ,525.4,329.5,"3,674.8",22.0,18.4,41.8,105.9,1.9,3.9,212.5
,high,534.8,330.0,"3,752.7",22.0,14.8,42.0,106.0,2.0,3.0,220.5
,low,516.0,329.1,"3,597.0",22.0,22.0,41.7,105.8,1.8,4.8,210.5
Dwayne Haskins,WAS,477.1,296.9,"3,311.0",17.5,15.4,33.8,144.5,0.6,4.2,181.3
,high,517.2,321.8,"3,722.0",18.0,13.9,42.5,190.0,1.3,3.0,204.7
,low,437.0,272.0,"2,900.0",17.0,17.0,25.0,99.0,0.0,5.5,163.9
Tua Tagovailoa,MIA,407.1,255.0,"2,885.8",16.8,12.3,24.2,97.8,1.0,3.0,167.6
,high,427.1,262.0,"3,011.6",17.0,10.7,32.3,129.5,1.1,3.0,178.3
,low,387.0,248.0,"2,760.0",16.5,14.0,16.0,66.0,1.0,3.1,163.0
Mitchell Trubisky,CHI,394.9,254.6,"2,667.6",15.2,9.5,27.2,138.3,1.0,1.6,165.0
,high,463.0,302.0,"3,076.0",19.0,7.1,29.3,157.6,1.0,1.0,192.9
,low,326.7,207.2,"2,259.1",11.4,12.0,25.0,119.0,1.0,2.3,139.0
Tyrod Taylor,LAC,330.6,212.5,"2,577.0",15.1,10.2,36.7,178.1,1.0,1.6,163.5
,high,488.0,315.0,"3,891.0",23.0,3.4,48.0,226.0,1.0,1.2,242.2
,low,173.3,110.0,"1,262.9",7.1,17.0,25.4,130.3,1.0,2.0,88.7
Ryan Fitzpatrick,MIA,192.8,119.1,"1,334.8",7.6,6.2,20.1,99.2,1.4,1.1,87.1
,high,224.0,139.0,"1,500.0",9.0,4.4,24.0,120.0,2.0,1.0,104.0
,low,161.5,99.1,"1,169.7",6.2,8.0,16.3,78.5,0.7,1.2,72.1
Justin Herbert,LAC,190.7,120.1,"1,410.7",7.6,5.3,17.8,70.8,0.6,1.3,84.1
,high,355.5,224.2,"2,616.4",14.1,1.0,33.7,135.7,1.2,0.0,157.5
,low,26.0,16.0,205.0,1.0,9.6,2.0,6.0,0.0,2.6,10.8
Nick Foles,CHI,174.4,113.5,"1,220.1",6.1,3.8,7.9,11.8,0.2,1.6,64.8
,high,266.7,173.0,"1,897.2",9.2,2.0,11.7,13.7,0.4,1.0,100.8
,low,82.0,54.0,543.0,3.0,5.7,4.0,10.0,0.0,2.2,30.7
Jalen Hurts,PHI,29.8,17.9,204.7,1.5,0.7,26.6,141.9,1.3,3.2,28.3
,high,41.6,24.8,288.4,1.9,0.0,41.0,217.0,2.0,0.4,42.5
,low,18.0,11.0,121.0,1.0,1.4,12.2,66.9,0.6,6.0,26.0
Phillip Walker,CAR,56.8,34.3,386.9,2.1,1.4,3.9,16.1,0.1,0.3,22.8
,high,95.7,56.7,648.8,3.2,0.0,6.9,28.2,0.3,0.0,36.1
,low,18.0,12.0,125.0,1.0,2.8,1.0,4.0,0.0,0.7,9.4
Mason Rudolph,PIT,41.6,26.8,283.4,1.9,1.3,5.0,18.4,0.1,0.2,18.3
,high,61.1,38.6,408.7,2.9,1.0,6.1,22.8,0.2,0.0,26.8
,low,22.0,15.0,158.0,1.0,1.7,4.0,14.0,0.0,0.5,9.7
Case Keenum,CLE,41.0,26.2,294.8,1.8,1.1,1.5,4.4,0.0,0.2,17.1
,high,56.1,36.4,387.6,2.6,1.0,2.0,6.8,0.1,0.0,23.9
,low,26.0,16.0,202.0,1.0,1.2,1.0,2.0,0.0,0.5,10.3
Jake Luton,JAC,39.8,24.7,269.9,1.5,0.9,2.0,7.7,0.0,0.2,15.6
,high,62.7,38.3,423.9,2.0,0.0,3.1,12.5,0.1,0.0,22.3
,low,17.0,11.0,116.0,1.0,1.7,1.0,3.0,0.0,0.4,8.9
Jameis Winston,NO,31.6,20.0,236.5,1.5,0.8,3.1,14.3,0.0,0.2,15.3
,high,40.1,25.0,316.0,2.1,0.0,4.0,18.0,0.1,0.0,18.5
,low,23.0,15.0,157.0,1.0,1.6,2.2,10.6,0.0,0.3,12.1
Blaine Gabbert,TB,33.2,19.8,245.7,1.7,1.3,3.1,5.7,0.0,0.2,14.3
,high,44.4,26.7,322.3,2.3,1.0,4.0,8.3,0.1,0.0,19.6
,low,22.0,13.0,169.0,1.0,1.5,2.2,3.0,0.0,0.3,9.1
Alex Smith,WAS,31.9,20.6,229.1,1.3,1.0,3.5,15.9,0.1,0.1,14.1
,high,49.8,32.2,366.1,1.6,0.9,5.1,25.8,0.1,0.0,21.8
,low,14.0,9.0,92.0,1.0,1.0,2.0,6.0,0.0,0.3,6.3
Matt Barkley,BUF,30.3,18.5,224.2,1.4,0.8,3.6,8.6,0.1,0.2,13.6
,high,43.7,27.1,339.3,1.8,0.0,4.0,13.1,0.1,0.0,18.5
,low,17.0,10.0,109.0,1.0,1.6,3.1,4.0,0.0,0.5,8.8
Taysom Hill,NO,12.0,7.0,77.0,1.0,0.0,1.0,4.0,1.0,0.0,13.5
,high,12.0,7.0,77.0,1.0,0.0,1.0,4.0,1.0,0.0,13.5
,low,12.0,7.0,77.0,1.0,0.0,1.0,4.0,1.0,0.0,13.5
Robert Griffin III,BAL,21.5,13.6,155.1,1.2,0.8,5.8,27.1,0.1,0.1,12.3
,high,24.0,15.2,166.3,1.3,0.6,6.0,32.0,0.2,0.0,13.7
,low,19.0,12.0,144.0,1.0,1.0,5.5,22.3,0.0,0.2,11.0
Matt Schaub,ATL,28.0,18.7,209.1,1.2,0.9,2.4,3.1,0.0,0.1,11.7
,high,30.1,19.3,223.2,1.4,0.7,4.0,3.2,0.0,0.0,13.2
,low,26.0,18.0,195.0,1.0,1.0,0.8,3.0,0.0,0.2,10.1
Brett Hundley,ARI,24.7,15.2,162.5,1.1,0.4,2.9,13.3,0.0,0.1,11.6
,high,26.4,16.4,177.1,1.3,0.0,4.0,16.0,0.1,0.0,11.8
,low,23.0,14.0,148.0,1.0,0.8,1.8,10.6,0.0,0.2,11.5
Marcus Mariota,LV,20.0,15.0,160.0,1.0,0.0,2.0,12.0,0.0,0.0,11.6
,high,20.0,15.0,160.0,1.0,0.0,2.0,12.0,0.0,0.0,11.6
,low,20.0,15.0,160.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0
Chad Henne,KC,24.2,14.9,169.1,1.2,0.5,1.5,5.4,0.0,0.1,11.3
,high,27.3,15.9,176.2,1.5,0.0,2.0,7.0,0.1,0.0,11.4
,low,21.0,14.0,162.0,1.0,0.9,0.9,3.8,0.0,0.2,11.2
Andy Dalton,DAL,25.1,15.7,185.7,1.1,0.9,2.8,11.5,0.0,0.1,11.2
,high,27.1,16.4,187.4,1.2,0.7,5.0,21.0,0.0,0.0,11.5
,low,23.0,15.0,184.0,1.0,1.0,0.6,2.0,0.0,0.2,11.0
Chase Daniel,DET,24.6,15.5,177.5,1.2,0.9,2.4,9.9,0.0,0.1,11.0
,high,26.3,17.1,188.0,1.4,0.7,4.0,17.0,0.0,0.0,11.6
,low,23.0,14.0,167.0,1.0,1.0,0.9,2.9,0.0,0.2,10.4
Jacoby Brissett,IND,25.3,15.1,163.1,0.9,0.3,2.4,10.8,0.1,0.2,11.0
,high,39.5,24.1,255.1,1.8,0.0,2.8,11.6,0.2,0.0,18.0
,low,11.0,6.0,71.0,0.0,0.5,2.0,10.0,0.0,0.3,3.8
Colt McCoy,NYG,25.5,16.1,180.1,1.1,0.8,1.5,7.9,0.0,0.1,10.6
,high,26.9,17.2,196.2,1.2,0.7,2.0,11.0,0.0,0.0,11.5
,low,24.0,15.0,164.0,1.0,1.0,1.0,4.9,0.0,0.3,9.7
Jeff Driskel,DEN,23.0,13.3,151.9,1.0,0.8,3.1,17.2,0.0,0.1,10.3
,high,24.1,14.7,166.9,1.0,0.6,4.0,22.0,0.1,0.0,10.8
,low,22.0,12.0,137.0,1.0,1.0,2.1,12.3,0.0,0.2,9.7
David Blough,DET,23.0,14.0,159.0,1.0,1.0,4.0,17.0,0.0,0.0,10.1
,high,23.0,14.0,159.0,1.0,1.0,4.0,17.0,0.0,0.0,10.1
,low,23.0,14.0,159.0,1.0,1.0,4.0,17.0,0.0,0.0,0.0
AJ McCarron,HOU,24.1,14.8,169.5,1.1,0.9,1.1,5.6,0.0,0.1,10.0
,high,27.2,15.6,176.1,1.3,0.8,1.3,6.0,0.0,0.0,10.8
,low,21.0,14.0,163.0,1.0,1.0,1.0,5.2,0.0,0.2,9.1
Ryan Finley,CIN,25.2,15.1,168.6,1.0,0.8,2.6,10.3,0.0,0.1,9.9
,high,26.5,16.1,185.2,1.0,0.6,4.0,15.0,0.0,0.0,10.3
,low,24.0,14.0,152.0,1.0,1.0,1.2,5.6,0.0,0.3,9.6
Brian Hoyer,NE,21.0,13.0,137.0,1.0,0.0,5.0,4.0,0.0,0.0,9.9
,high,21.0,13.0,137.0,1.0,0.0,5.0,4.0,0.0,0.0,9.9
,low,21.0,13.0,137.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0
Jarrett Stidham,NE,25.3,16.4,171.3,0.9,0.5,2.0,5.0,0.0,0.2,9.9
,high,42.7,27.8,292.5,1.8,0.0,2.0,8.0,0.1,0.0,17.5
,low,8.0,5.0,50.0,0.0,1.0,1.9,2.0,0.0,0.3,2.2
Geno Smith,SEA,20.3,11.7,133.5,1.3,0.4,2.9,3.8,0.0,0.1,9.8
,high,24.6,15.3,175.9,1.5,0.0,5.0,5.0,0.0,0.0,11.6
,low,16.0,8.0,91.0,1.0,0.7,0.8,2.7,0.0,0.3,8.1
John Wolford,LAR,23.3,14.2,157.6,1.0,0.4,1.1,4.0,0.0,0.1,9.8
,high,27.5,16.3,179.2,1.0,0.0,1.2,5.0,0.1,0.0,9.9
,low,19.0,12.0,136.0,1.0,0.8,1.0,3.0,0.0,0.2,9.7
Nick Mullens,SF,20.9,13.7,163.9,1.1,0.8,2.6,2.7,0.0,0.1,9.4
,high,23.7,15.4,176.9,1.2,0.7,5.0,5.0,0.0,0.0,10.3
,low,18.0,12.0,151.0,1.0,1.0,0.2,0.4,0.0,0.1,8.5
Logan Woodside,TEN,17.2,10.4,124.6,1.0,0.3,1.0,4.0,0.0,0.1,8.8
,high,22.4,12.9,144.2,1.1,0.0,1.0,4.1,0.0,0.0,9.0
,low,12.0,8.0,105.0,1.0,0.7,1.0,4.0,0.0,0.2,8.6
Joe Flacco,NYJ,19.5,12.3,135.2,1.0,0.7,1.7,5.9,0.0,0.1,8.4
,high,20.9,13.6,144.4,1.0,0.4,3.0,11.0,0.0,0.0,8.6
,low,18.0,11.0,126.0,1.0,1.0,0.4,0.8,0.0,0.2,8.1
Sean Mannion,MIN,21.2,12.6,142.2,0.4,0.4,2.9,2.9,0.0,0.1,6.7
,high,24.4,14.1,154.3,0.9,0.0,5.0,4.0,0.0,0.0,7.9
,low,18.0,11.0,130.0,0.0,0.8,0.8,1.8,0.0,0.3,5.6
Tim Boyle,GB,15.9,9.7,97.2,0.8,0.2,2.2,2.4,0.0,0.0,6.7
,high,19.0,12.0,111.0,1.0,0.0,4.0,3.0,0.0,0.0,8.7
,low,12.8,7.4,83.4,0.5,0.5,0.4,1.7,0.0,0.1,4.6
Kyle Allen,WAS,15.1,9.1,101.3,0.7,0.7,1.9,7.5,0.0,0.1,6.4
,high,19.0,11.0,122.0,1.0,0.3,2.0,8.1,0.1,0.0,7.6
,low,11.2,7.1,80.6,0.4,1.0,1.7,7.0,0.0,0.1,5.3
Nathan Peterman,LV,14.6,9.1,96.9,0.5,0.4,0.9,3.9,0.0,0.1,5.3
,high,25.1,15.3,163.8,1.0,0.0,1.0,4.0,0.0,0.0,9.1
,low,4.0,3.0,30.0,0.0,0.9,0.8,3.7,0.0,0.2,1.6
Jordan Love,GB,13.5,7.9,91.1,0.6,0.5,0.6,2.4,0.0,0.1,5.3
,high,13.5,7.9,91.1,0.6,0.5,0.6,2.4,0.0,0.1,5.4
,low,13.5,7.9,91.1,0.6,0.5,0.6,2.4,0.0,0.1,5.4
Jacob Eason,IND,10.0,6.0,64.0,0.0,0.0,1.0,2.0,0.0,0.0,2.8
,high,10.0,6.0,64.0,0.0,0.0,1.0,2.0,0.0,0.0,2.8
,low,10.0,6.0,64.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
James Morgan,NYJ,5.4,3.2,34.6,0.2,0.2,0.2,0.9,0.0,0.0,1.9
,high,5.4,3.2,34.6,0.2,0.2,0.2,0.9,0.0,0.0,1.9
,low,5.4,3.2,34.6,0.2,0.2,0.2,0.9,0.0,0.0,1.9
Jake Fromm,BUF,4.0,2.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2
,high,4.0,2.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2
,low,4.0,2.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
David Fales,NYJ,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
,high,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
,low,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Johnson,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Lauletta,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Stanley,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Kelly,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Moore,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devlin Hodges,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Rudock,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Etling,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Bortles,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Dobbs,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Beathard,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clayton Thorson,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeShone Kizer,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Griffin,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trevor Siemian,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Sloter,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Allen,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Easton Stick,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Rypien,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cooper Rush,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trace McSorley,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Rosen,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Glennon,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davis Webb,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Sudfeld,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
