Daniel Jones,NYG,580.7,364.1,"3,965.2",24.8,16.0,61.4,278.2,2.5,1.9,264.7
,high,580.7,364.1,"4,014.4",25.7,13.4,61.4,289.4,2.7,1.9,266.8
,low,580.7,364.1,"3,916.1",24.0,18.7,61.4,267.0,2.3,1.9,259.3
Baker Mayfield,CLE,558.2,344.0,"4,064.9",27.0,15.0,31.4,162.3,1.6,0.8,264.7
,high,558.2,344.0,"4,075.7",27.0,14.8,31.4,193.8,1.7,0.8,272.7
,low,558.2,344.0,"4,054.2",26.9,15.3,31.4,130.8,1.5,0.8,258.3
Jimmy Garoppolo,SF,517.2,346.8,"3,984.1",27.9,12.9,35.6,130.2,1.5,1.5,264.3
,high,517.2,346.8,"4,033.4",28.5,12.1,35.6,132.8,1.5,1.5,266.0
,low,517.2,346.8,"3,934.9",27.3,13.7,35.6,127.5,1.5,1.5,262.1
Kirk Cousins,MIN,527.4,350.6,"3,995.5",26.8,10.4,32.3,74.4,1.0,0.7,258.3
,high,527.4,350.6,"4,066.2",27.0,9.2,32.3,125.6,1.3,0.7,265.1
,low,527.4,350.6,"3,924.8",26.6,11.5,32.3,23.2,0.7,0.7,252.5
Ben Roethlisberger,PIT,580.7,381.5,"4,139.0",26.9,12.7,13.3,55.0,0.8,0.6,256.9
,high,580.7,381.5,"4,389.7",29.6,11.8,13.3,63.3,1.1,0.6,272.2
,low,580.7,381.5,"3,888.2",24.2,13.7,13.3,46.7,0.6,0.6,245.9
Teddy Bridgewater,CAR,571.5,367.0,"3,961.0",24.7,12.3,41.3,170.2,1.4,1.0,255.8
,high,571.5,367.0,"4,010.7",26.1,11.5,41.3,172.9,1.5,1.0,264.0
,low,571.5,367.0,"3,911.3",23.3,13.0,41.3,167.5,1.2,1.0,249.9
Joe Burrow,CIN,574.1,359.2,"3,903.0",22.1,15.0,37.7,268.2,2.2,1.2,252.0
,high,574.1,359.2,"4,072.3",22.3,13.9,37.7,379.9,2.9,1.2,262.5
,low,574.1,359.2,"3,733.7",21.8,16.1,37.7,156.4,1.4,1.2,242.0
Sam Darnold,NYJ,544.1,344.6,"3,805.3",23.6,13.2,42.9,178.2,1.6,1.3,245.2
,high,544.1,344.6,"3,816.9",24.0,11.7,42.9,187.0,1.7,1.3,248.3
,low,544.1,344.6,"3,793.7",23.2,14.7,42.9,169.3,1.5,1.3,242.0
Philip Rivers,IND,532.9,346.2,"4,082.7",26.1,13.0,7.1,11.3,0.3,0.4,243.8
,high,532.9,346.2,"4,087.5",26.2,11.5,7.1,22.6,0.4,0.4,252.8
,low,532.9,346.2,"4,077.9",26.1,14.6,7.1,0.0,0.2,0.4,239.5
Drew Lock,DEN,534.8,343.3,"3,810.5",22.7,12.1,31.0,178.8,1.5,1.9,241.6
,high,534.8,343.3,"3,863.7",23.7,10.8,31.0,228.8,1.8,1.9,250.0
,low,534.8,343.3,"3,757.3",21.7,13.5,31.0,128.8,1.1,1.9,235.7
Dwayne Haskins,WAS,502.1,313.1,"3,392.0",19.0,13.1,21.1,125.6,1.2,0.9,202.9
,high,502.1,313.1,"3,622.7",19.8,11.8,21.1,162.5,1.7,0.9,207.4
,low,502.1,313.1,"3,161.4",18.2,14.5,21.1,88.7,0.7,0.9,197.5
Tyrod Taylor,LAC,513.0,313.9,"2,571.4",15.3,8.0,78.4,315.3,3.1,0.3,197.6
,high,513.0,313.9,"3,320.0",20.2,5.4,78.4,365.2,4.4,0.3,252.0
,low,513.0,313.9,"1,822.7",10.4,10.5,78.4,265.3,1.7,0.3,141.5
Ryan Fitzpatrick,MIA,583.8,364.9,"2,910.2",16.7,12.4,38.6,148.5,1.3,0.4,180.3
,high,583.8,364.9,"4,097.6",23.3,6.3,38.6,169.1,1.4,0.4,240.0
,low,583.8,364.9,"1,722.8",10.1,18.5,38.6,128.0,1.2,0.4,117.9
Tua Tagovailoa,MIA,0.0,0.0,"1,281.4",7.7,5.6,0.0,119.9,0.9,0.8,86.5
,high,0.0,0.0,"2,562.9",15.4,0.0,0.0,239.8,1.8,0.8,176.9
,low,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.8,0.0
Justin Herbert,LAC,0.0,0.0,954.0,5.3,4.2,0.0,162.2,0.8,0.7,70.2
,high,0.0,0.0,"1,908.0",10.5,0.0,0.0,324.4,1.6,0.7,143.6
,low,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.7,0.0
Jalen Hurts,PHI,0.0,0.0,740.6,4.0,3.2,0.0,90.3,0.8,0.3,52.8
,high,0.0,0.0,740.6,4.0,3.2,0.0,90.3,0.8,0.3,54.1
,low,0.0,0.0,740.6,4.0,3.2,0.0,90.3,0.8,0.3,54.1
Phillip Walker,CAR,0.0,0.0,540.0,2.2,2.8,0.0,118.5,0.7,0.3,40.3
,high,0.0,0.0,540.0,2.2,2.8,0.0,118.5,0.7,0.3,41.6
,low,0.0,0.0,540.0,2.2,2.8,0.0,118.5,0.7,0.3,41.6
John Wolford,LAR,0.0,0.0,526.1,2.3,2.4,0.0,107.9,0.8,0.3,40.2
,high,0.0,0.0,526.1,2.3,2.4,0.0,107.9,0.8,0.3,41.4
,low,0.0,0.0,526.1,2.3,2.4,0.0,107.9,0.8,0.3,41.4
Taysom Hill,NO,0.0,0.0,30.1,0.2,0.3,0.0,324.9,1.0,0.4,39.0
,high,0.0,0.0,30.1,0.2,0.3,0.0,324.9,1.0,0.4,39.3
,low,0.0,0.0,30.1,0.2,0.3,0.0,324.9,1.0,0.4,39.3
Logan Woodside,TEN,0.0,0.0,476.7,2.1,2.4,0.0,12.5,0.2,0.2,24.9
,high,0.0,0.0,476.7,2.1,2.4,0.0,12.5,0.2,0.2,26.1
,low,0.0,0.0,476.7,2.1,2.4,0.0,12.5,0.2,0.2,26.1
Jameis Winston,NO,0.0,0.0,295.7,2.0,1.1,0.0,15.2,0.2,0.2,19.7
,high,0.0,0.0,591.4,4.0,0.0,0.0,30.4,0.4,0.2,41.4
,low,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.2,0.0
Geno Smith,SEA,0.0,0.0,319.4,1.5,1.4,0.0,26.9,0.2,0.2,19.7
,high,0.0,0.0,319.4,1.5,1.4,0.0,26.9,0.2,0.2,20.5
,low,0.0,0.0,319.4,1.5,1.4,0.0,26.9,0.2,0.2,20.5
Jacoby Brissett,IND,0.0,0.0,223.2,1.0,0.7,0.0,9.5,0.2,0.2,13.1
,high,0.0,0.0,446.4,2.0,0.0,0.0,19.0,0.4,0.2,27.6
,low,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.2,0.0
Andy Dalton,DAL,0.0,0.0,234.4,1.2,0.9,0.0,5.2,0.1,0.1,13.1
,high,0.0,0.0,468.9,2.4,0.0,0.0,10.4,0.2,0.1,27.6
,low,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.1,0.0
Blaine Gabbert,TB,0.0,0.0,228.6,1.2,1.1,0.0,7.9,0.1,0.1,12.9
,high,0.0,0.0,457.3,2.4,0.0,0.0,15.8,0.2,0.1,27.0
,low,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.1,0.0
Jeff Driskel,DEN,0.0,0.0,212.7,0.9,0.9,0.0,14.7,0.2,0.1,12.8
,high,0.0,0.0,425.4,1.9,0.0,0.0,29.4,0.4,0.1,27.0
,low,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.1,0.0
Mason Rudolph,PIT,0.0,0.0,263.9,1.0,1.5,0.0,4.5,0.1,0.3,12.3
,high,0.0,0.0,527.9,2.0,0.0,0.0,9.0,0.3,0.3,26.3
,low,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.0
Chase Daniel,DET,0.0,0.0,220.9,1.0,0.9,0.0,6.3,0.1,0.1,12.0
,high,0.0,0.0,441.9,2.0,0.0,0.0,12.6,0.1,0.1,24.7
,low,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.1,0.0
AJ McCarron,HOU,0.0,0.0,189.1,0.9,0.8,0.0,7.7,0.1,0.2,10.5
,high,0.0,0.0,378.1,1.8,0.0,0.0,15.4,0.2,0.2,22.4
,low,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.2,0.0
Kyle Allen,WAS,0.0,0.0,224.9,0.7,1.1,0.0,0.4,0.1,0.2,9.8
,high,0.0,0.0,449.8,1.4,0.0,0.0,0.7,0.2,0.2,21.1
,low,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.2,0.0
Sean Mannion,MIN,0.0,0.0,155.4,0.7,0.9,0.0,6.6,0.1,0.3,8.2
,high,0.0,0.0,310.9,1.5,0.0,0.0,13.2,0.3,0.3,18.0
,low,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.3,0.0
Jarrett Stidham,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Mariota,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Beathard,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Henne,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Schaub,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Boyle,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Flacco,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colt McCoy,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Moore,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Sudfeld,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hoyer,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case Keenum,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Bray,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Finley,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Barkley,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Griffin III,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devlin Hodges,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Foles,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trace McSorley,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Kelly,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Grier,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Hundley,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Mullens,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Griffin,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
