,low,19.0,12.0,144.0,1.0,1.0,4.0,13.0,0.0,0.0,11.0
Brian Hoyer,NE,21.0,13.0,137.0,1.0,0.0,5.0,4.0,0.0,0.0,9.9
,high,21.0,13.0,137.0,1.0,0.0,5.0,4.0,0.0,0.0,9.9
,low,21.0,13.0,137.0,1.0,0.0,5.0,4.0,0.0,0.0,9.9
John Wolford,LAR,19.0,12.0,136.0,1.0,0.0,1.0,3.0,0.0,0.0,9.7
,high,19.0,12.0,136.0,1.0,0.0,1.0,3.0,0.0,0.0,9.7
,low,19.0,12.0,136.0,1.0,0.0,1.0,3.0,0.0,0.0,9.7
Jameis Winston,NO,21.0,13.5,156.0,0.5,0.0,3.0,12.0,0.0,0.0,9.4
,high,23.0,15.0,157.0,1.0,0.0,4.0,18.0,0.0,0.0,12.1
,low,19.0,12.0,155.0,0.0,0.0,2.0,6.0,0.0,0.0,8.4
Phillip Walker,CAR,18.0,12.0,125.0,1.0,0.0,1.0,4.0,0.0,0.0,9.4
,high,18.0,12.0,125.0,1.0,0.0,1.0,4.0,0.0,0.0,9.4
,low,18.0,12.0,125.0,1.0,0.0,1.0,4.0,0.0,0.0,9.4
Blaine Gabbert,TB,20.5,12.0,150.0,1.0,0.5,2.5,4.0,0.0,0.0,9.4
,high,22.0,13.0,169.0,1.0,0.0,4.0,5.0,0.0,0.0,11.1
,low,19.0,11.0,131.0,1.0,1.0,1.0,3.0,0.0,0.0,9.1
Sean Mannion,MIN,27.0,16.0,201.0,0.5,0.5,2.5,3.0,0.0,0.0,9.3
,high,36.0,21.0,272.0,1.0,0.0,5.0,4.0,0.0,0.0,17.8
,low,18.0,11.0,130.0,0.0,1.0,0.0,2.0,0.0,0.0,5.6
Logan Woodside,TEN,18.0,11.5,141.5,1.0,0.5,0.5,3.0,0.0,0.0,9.0
,high,24.0,15.0,178.0,1.0,0.0,1.0,4.0,0.0,0.0,13.1
,low,12.0,8.0,105.0,1.0,1.0,0.0,2.0,0.0,0.0,8.6
Tim Boyle,GB,19.0,12.0,111.0,1.0,0.0,4.0,3.0,0.0,0.0,8.7
,high,19.0,12.0,111.0,1.0,0.0,4.0,3.0,0.0,0.0,8.7
,low,19.0,12.0,111.0,1.0,0.0,4.0,3.0,0.0,0.0,8.7
Matt Barkley,BUF,18.5,11.5,125.0,1.0,0.5,2.5,2.5,0.0,0.0,8.3
,high,20.0,13.0,141.0,1.0,0.0,4.0,4.0,0.0,0.0,11.2
,low,17.0,10.0,109.0,1.0,1.0,1.0,1.0,0.0,0.0,8.8
Joe Flacco,NYJ,18.0,11.0,126.0,1.0,1.0,3.0,11.0,0.0,0.0,8.1
,high,18.0,11.0,126.0,1.0,1.0,3.0,11.0,0.0,0.0,8.1
,low,18.0,11.0,126.0,1.0,1.0,3.0,11.0,0.0,0.0,8.1
Geno Smith,SEA,16.0,8.0,91.0,1.0,0.0,5.0,5.0,0.0,0.0,8.1
,high,16.0,8.0,91.0,1.0,0.0,5.0,5.0,0.0,0.0,8.1
,low,16.0,8.0,91.0,1.0,0.0,5.0,5.0,0.0,0.0,8.1
Chase Daniel,DET,21.0,12.5,151.5,0.5,0.5,2.5,10.5,0.0,0.0,8.1
,high,23.0,14.0,167.0,1.0,0.0,4.0,17.0,0.0,0.0,10.4
,low,19.0,11.0,136.0,0.0,1.0,1.0,4.0,0.0,0.0,7.2
Andy Dalton,DAL,18.5,12.0,143.5,0.5,0.5,2.5,11.0,0.0,0.0,7.8
,high,23.0,15.0,184.0,1.0,0.0,5.0,21.0,0.0,0.0,11.5
,low,14.0,9.0,103.0,0.0,1.0,0.0,1.0,0.0,0.0,5.3
Kyle Allen,WAS,19.0,11.0,122.0,1.0,1.0,2.0,7.0,0.0,0.0,7.6
,high,19.0,11.0,122.0,1.0,1.0,2.0,7.0,0.0,0.0,7.6
,low,19.0,11.0,122.0,1.0,1.0,2.0,7.0,0.0,0.0,7.6
Chad Henne,KC,16.0,10.5,119.5,0.5,0.0,1.0,4.5,0.0,0.0,7.2
,high,21.0,14.0,162.0,1.0,0.0,2.0,7.0,0.0,0.0,11.2
,low,11.0,7.0,77.0,0.0,0.0,0.0,2.0,0.0,0.0,4.1
Nick Mullens,SF,23.0,14.5,168.5,0.5,1.0,2.5,2.5,0.0,0.0,7.0
,high,28.0,17.0,186.0,1.0,1.0,5.0,5.0,0.0,0.0,9.3
,low,18.0,12.0,151.0,0.0,1.0,0.0,0.0,0.0,0.0,8.5
Jacoby Brissett,IND,11.0,6.0,71.0,0.0,0.0,2.0,10.0,0.0,0.0,3.8
,high,11.0,6.0,71.0,0.0,0.0,2.0,10.0,0.0,0.0,3.8
,low,11.0,6.0,71.0,0.0,0.0,2.0,10.0,0.0,0.0,3.8
Jacob Eason,IND,10.0,6.0,64.0,0.0,0.0,1.0,2.0,0.0,0.0,2.8
,high,10.0,6.0,64.0,0.0,0.0,1.0,2.0,0.0,0.0,2.8
,low,10.0,6.0,64.0,0.0,0.0,1.0,2.0,0.0,0.0,2.8
Nathan Peterman,LV,4.0,3.0,30.0,0.0,0.0,1.0,4.0,0.0,0.0,1.6
,high,4.0,3.0,30.0,0.0,0.0,1.0,4.0,0.0,0.0,1.6
,low,4.0,3.0,30.0,0.0,0.0,1.0,4.0,0.0,0.0,1.6
Jake Fromm,BUF,4.0,2.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2
,high,4.0,2.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2
,low,4.0,2.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2
David Fales,NYJ,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
,high,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
,low,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
